ID,Category,Branch,Percentile
6222,0,5,55.7163295
6222,1,5,60.9799222
6222,2,5,76.7173434
6222,4,5,2.3386764
6222,6,5,11.2906846
6222,7,5,22.6551453
6222,8,5,27.145045
4116,0,6,53.1660451
4116,2,6,74.1935484
4116,0,0,91.4358152
4116,2,0,94.105562
4116,0,2,89.0822549
4116,2,2,92.4624424
4116,0,4,68.8122862
4116,2,4,79.520817
4116,0,3,85.3534944
4116,2,3,86.8382436
4116,0,5,64.4512569
4116,2,5,76.0463981
5162,0,6,54.6296296
5162,1,6,27.145045
5162,2,6,71.1698646
5162,3,6,7.7309237
5162,4,6,6.1601411
5162,6,6,43.6615489
5162,8,6,36.6068088
5162,9,6,49.2213366
5162,0,0,91.1342735
5162,1,0,88.2803409
5162,2,0,95.9022823
5162,3,0,82.1650299
5162,4,0,76.8406961
5162,5,0,59.6839864
5162,6,0,89.7218504
5162,7,0,83.375844
5162,8,0,86.2561357
5162,0,2,87.6216398
5162,1,2,85.8062103
5162,2,2,94.7209994
5162,3,2,75.8958975
5162,4,2,68.401414
5162,5,2,50.6107355
5162,6,2,86.9095112
5162,7,2,79.8081214
5162,8,2,83.2892137
5162,9,2,85.9227307
5162,0,4,75.1338688
5162,1,4,71.1698646
5162,2,4,79.4628516
5162,3,4,33.2472877
5162,4,4,24.1305891
5162,5,4,37.7324111
5162,6,4,73.3779089
5162,7,4,52.7422372
5162,8,4,69.597699
5162,0,3,81.1192722
5162,1,3,78.5775598
5162,2,3,87.9332333
5162,3,3,68.9337823
5162,4,3,54.6296296
5162,5,3,33.8201786
5162,6,3,79.8081214
5162,7,3,78.3430016
5162,8,3,81.0174211
5162,9,3,81.0352521
5162,0,5,66.4309764
5162,1,5,61.2935921
5162,2,5,75.1338688
5162,3,5,15.9127414
5162,4,5,14.5915161
5162,6,5,61.432847
5162,7,5,63.973064
5162,8,5,56.7405028
5162,9,5,61.6881259
3188,0,0,91.2629338
3188,1,0,88.6173431
3188,2,0,93.8565297
3188,3,0,75.3496766
3188,4,0,86.5566392
3188,5,0,55.4490884
3188,6,0,88.9154021
3188,8,0,88.9154021
3188,9,0,78.0359147
3188,0,2,89.1600241
3188,1,2,84.5084815
3188,2,2,92.1314889
3188,3,2,84.740951
3188,4,2,84.0516274
3188,5,2,44.0513989
3188,6,2,87.6216398
3188,7,2,78.0359147
3188,8,2,88.8028432
3188,9,2,83.6387222
3196,0,0,91.0138421
3196,2,0,92.8392664
3196,0,4,72.394012
3196,0,3,76.7693871
3196,2,3,80.8641005
3196,0,5,39.9251777
4163,0,6,18.4453326
4163,1,6,11.2906846
4163,2,6,64.2666767
4163,4,6,2.9457973
4163,5,6,13.3162279
4163,6,6,17.5985227
4163,0,0,71.6354089
4163,1,0,62.4868401
4163,2,0,83.0041152
4163,3,0,42.2969628
4163,4,0,66.8171727
4163,5,0,58.7124464
4163,6,0,66.4309764
4163,7,0,71.4000828
4163,8,0,26.775031
4163,0,4,30.0860456
4163,4,4,26.0539861
4163,5,4,11.0960605
4163,6,4,2.0454204
4163,7,4,11.4340144
4163,0,3,46.4534231
4163,1,3,13.6087239
4163,2,3,64.4805659
4163,4,3,42.2969628
4163,5,3,25.3087578
4163,6,3,39.9699925
4163,0,5,39.0377062
4163,4,5,4.9855138
4163,6,5,23.8907594
1116,0,6,27.6545345
1116,1,6,0.2751748
1116,2,6,39.4392454
1116,4,6,7.2152396
1116,5,6,0.6544697
1116,6,6,9.2629778
1116,7,6,11.1520155
1116,0,0,71.1698646
1116,1,0,56.7366842
1116,2,0,83.2892137
1116,3,0,64.4805659
1116,4,0,68.3823818
1116,5,0,36.5842646
1116,6,0,68.9337823
1116,8,0,66.6716379
1116,9,0,43.224841
1116,0,5,31.7228694
1116,1,5,11.1520155
1116,2,5,39.9066862
1116,4,5,6.428598
1116,6,5,4.7070842
5106,0,0,66.4309764
5106,1,0,39.9066862
5106,2,0,73.2522683
5106,3,0,61.432847
5106,4,0,42.5530244
5106,5,0,11.4340144
5106,6,0,64.2666767
5106,7,0,65.107535
5106,8,0,54.0043616
5106,9,0,52.7422372
5106,0,4,25.3087578
5106,2,4,52.7523799
5106,3,4,3.0928999
5106,5,4,9.188396
5106,6,4,3.9788785
5106,7,4,1.5528651
5106,0,5,13.3235504
2250,0,6,16.2430441
2250,1,6,3.2173588
2250,0,0,78.8754662
2250,4,0,81.0174211
2250,6,0,69.3042857
2250,0,4,2.3390628
2250,1,4,7.5516424
2250,0,3,71.9809302
2250,1,3,76.8406961
2250,4,3,21.7123399
2250,6,3,42.2969628
2250,7,3,45.8483896
2250,0,5,11.4340144
4172,0,6,13.5034179
4172,2,6,80.7328826
4172,0,0,61.2935921
4172,2,0,84.4304792
4172,0,4,17.0292573
4172,2,4,25.3087578
4172,0,3,46.4499379
4172,2,3,63.6910141
4172,0,5,12.1380345
4172,2,5,22.6551453
4145,0,6,3.3083271
4145,0,0,59.8623853
4145,1,0,43.224841
4145,2,0,67.1534217
4145,3,0,13.9344262
4145,4,0,52.5521047
4145,5,0,7.5928328
4145,6,0,49.4761567
4145,7,0,49.4761567
4145,8,0,42.2969628
4145,9,0,58.1382561
4145,0,4,23.890759
4145,2,4,8.1440818
4145,4,4,7.5516424
4145,6,4,17.0292573
4145,0,3,46.4534231
4145,2,3,46.4534231
4145,4,3,43.507126
4145,6,3,42.9215913
4145,7,3,30.5964599
4145,0,5,8.7187144
4145,1,5,39.0377062
4145,2,5,25.2074392
4145,3,5,5.2963241
4145,4,5,1.2602066
4145,6,5,0.805232
1123,0,6,34.1365462
1123,1,6,5.0275175
1123,2,6,26.775031
1123,4,6,18.4453326
1123,6,6,20.9352787
1123,8,6,20.9244385
1123,0,0,73.3779089
1123,2,0,78.067557
1123,3,0,65.3263316
1123,4,0,69.7774101
1123,5,0,2.1291696
1123,6,0,71.4000828
1123,7,0,63.6508999
1123,8,0,67.3938217
1123,9,0,64.2666767
1123,0,3,61.2935921
1123,1,3,4.0506847
1123,2,3,66.4309764
1123,3,3,42.5530244
1123,4,3,43.1162283
1123,6,3,60.8798115
1123,7,3,59.6839864
1123,8,3,57.7272051
1123,0,5,34.1365462
1123,1,5,20.1485207
1123,2,5,39.9251777
1123,4,5,20.3198986
1123,5,5,31.648289
1123,6,5,22.6551453
1123,7,5,24.1305891
1123,8,5,13.6087239
5182,0,6,6.1601411
5182,0,0,69.6924231
5182,1,0,59.9249812
5182,2,0,74.4658288
5182,3,0,65.107535
5182,4,0,64.4512569
5182,6,0,67.9544349
5182,8,0,62.3996115
5182,0,4,3.8552498
5182,0,3,54.0043616
5182,1,3,41.0926455
5182,2,3,59.6839864
5182,6,3,49.6143282
5182,7,3,39.9699925
5182,0,5,12.4194815
6759,0,6,65.107535
6759,1,6,45.9664342
6759,0,0,78.7120349
6759,1,0,78.4161664
6759,2,0,82.3346823
6759,4,0,54.0043616
6759,5,0,13.6087239
6759,6,0,76.0463981
6759,8,0,71.3590844
6759,9,0,78.4161664
6759,0,4,23.5805396
6759,6,4,1.6809234
6759,0,5,61.6397637
3220,0,0,64.4512569
3220,1,0,30.5890703
3220,4,0,42.9215913
3220,6,0,49.4761567
3220,8,0,37.1297299
3220,0,2,62.7344336
3220,1,2,9.0861638
3220,4,2,30.5964599
3220,6,2,52.5567137
3220,7,2,11.6574699
3220,8,2,52.7422372
3220,0,3,20.5666554
1127,0,6,46.8567142
1127,1,6,26.775031
1127,2,6,7.9296955
1127,3,6,41.1609401
1127,4,6,35.1726957
1127,5,6,11.6574699
1127,6,6,33.2472877
1127,8,6,43.5071268
1127,0,0,70.2813361
1127,1,0,43.224841
1127,2,0,75.1338688
1127,4,0,54.6979992
1127,5,0,26.775031
1127,6,0,64.4805659
1127,7,0,64.4805659
1127,8,0,54.6296296
1127,9,0,38.8357386
1127,0,4,47.387098
1127,1,4,14.5915161
1127,2,4,37.7324111
1127,3,4,39.9251777
1127,4,4,26.2033481
1127,6,4,44.0513989
1127,8,4,33.3408586
1127,0,3,62.7898492
1127,1,3,34.1818319
1127,2,3,71.6671025
1127,4,3,38.9045575
1127,6,3,61.6397637
1127,7,3,55.7163295
1127,8,3,48.0589023
1127,0,5,45.9472716
1127,1,5,18.1280678
1127,2,5,19.1048437
1127,4,5,43.6615489
1127,6,5,36.6068088
1127,7,5,8.1440818
3222,0,6,2.9795687
3222,0,0,79.8081214
3222,2,0,86.2561357
3222,0,2,73.4109953
3222,2,2,81.8534982
3222,0,4,42.5530244
3222,0,5,22.0314735
6324,0,0,78.067557
6324,1,0,75.1687111
6324,2,0,84.5084815
6324,3,0,42.2969628
6324,4,0,69.3042857
6324,5,0,58.7124464
6324,6,0,75.340282
6324,7,0,70.5106049
6324,8,0,72.6119403
6324,0,3,58.1382561
6324,1,3,56.7405028
6324,2,3,60.9799222
6324,3,3,2.5140292
6324,4,3,47.387098
6324,6,3,52.5521047
6324,7,3,11.2906846
6324,0,5,39.0377062
6324,4,5,4.9855138
6324,6,5,23.8907594
6324,0,6,36.1619626
6324,1,6,42.5955447
6767,0,0,74.0797795
6767,1,0,68.3823818
6767,2,0,73.2522683
6767,3,0,61.432847
6767,4,0,60.8798115
6767,6,0,70.5106049
6767,7,0,65.107535
6767,8,0,67.1534217
6767,0,5,14.5915161
2112,0,6,38.8357386
2112,1,6,41.1609401
2112,4,6,5.8837392
2112,0,0,72.6119403
2112,1,0,73.2701208
2112,2,0,80.0408747
2112,4,0,68.3823818
2112,6,0,69.597699
2112,8,0,71.9809302
2112,9,0,65.107535
2112,0,4,29.4111028
2112,1,4,38.992574
2112,2,4,58.1382561
2112,4,4,4.9294633
2112,0,5,11.2906846
2112,1,5,40.6521983
2112,2,5,65.4207881
5409,0,0,66.4309764
5409,1,0,43.6615489
5409,2,0,65.0367935
5409,6,0,47.3478734
5409,7,0,27.145045
5409,8,0,62.3996115
5409,9,0,31.6482893
5409,0,4,55.2709127
5409,2,4,9.0956868
5409,0,3,1.5920361
5409,1,3,13.6087239
5409,2,3,33.8201786
5409,2,5,36.1619626
6320,0,0,83.2892137
6320,1,0,80.9858625
6320,2,0,85.2500884
6320,4,0,76.8406961
6320,6,0,82.4443082
6320,7,0,75.1725431
6320,8,0,78.3308876
6320,0,4,1.791795
6320,1,4,25.2074392
6320,0,3,71.3590844
6320,1,3,68.8122862
6320,2,3,73.2522683
6320,4,3,52.7422372
6320,6,3,70.2813361
5303,0,6,9.283282
5303,1,6,24.0591998
5303,0,0,54.6296296
5303,1,0,67.3938217
5303,2,0,80.9858625
5303,3,0,8.8688138
5303,4,0,7.5516424
5303,6,0,42.9215913
5303,8,0,43.5071268
5303,9,0,48.9725355
5303,0,4,9.283282
5303,1,4,6.1601411
5303,2,4,24.8864926
5303,0,5,11.119036
5303,1,5,18.4453326
6322,0,0,75.867353
6322,1,0,75.1687111
6322,2,0,78.4065273
6322,4,0,75.0737739
6322,0,3,61.4332053
6322,1,3,58.5474069
6322,6,3,58.1195238
6322,8,3,55.2709127
4135,0,6,33.8201786
4135,1,6,76.7693871
4135,2,6,58.7124464
4135,4,6,13.6087239
4135,6,6,2.2427337
4135,0,0,75.1338688
4135,1,0,32.6609746
4135,2,0,56.7366842
4135,3,0,58.8704519
4135,4,0,64.0952985
4135,5,0,71.0587355
4135,6,0,61.6397637
4135,7,0,69.0354573
4135,8,0,45.9664342
4135,0,2,63.973064
4135,1,2,3.9788785
4135,2,2,49.2213366
4135,4,2,50.8083922
4135,6,2,59.9249812
4135,0,4,47.6387427
4135,4,4,35.6213901
4135,6,4,28.3793174
4135,0,3,66.8171727
4135,1,3,35.1726957
4135,2,3,38.8357386
4135,4,3,45.9664342
4135,6,3,52.2466614
4135,0,5,12.6949825
4135,4,5,2.2671015
4135,6,5,2.6969482
6315,0,6,50.2663166
6315,1,6,0.101519
6315,0,0,34.1365462
6315,1,0,65.3263316
6315,2,0,75.3496766
6315,4,0,3.8430355
6315,6,0,32.3095051
6315,8,0,30.9520229
6315,0,4,6.1601411
6315,1,4,16.2396627
6315,2,4,56.656397
6315,0,5,7.2152396
6315,1,5,7.5516424
5170,0,6,13.8442673
5170,0,0,49.4761567
5170,2,0,84.2006246
5170,0,4,16.3662375
5170,0,3,18.8110994
5170,2,3,37.1297299
5170,0,5,60.9799222
5170,0,6,7.5516424
5170,1,6,49.5548073
5170,0,0,54.6296296
5170,1,0,74.4658288
5170,2,0,76.7173434
5170,3,0,37.1297299
5170,4,0,25.3087578
5170,6,0,38.992574
5170,8,0,46.4499379
5170,0,4,1.9827909
5170,1,4,22.6551453
5170,0,3,34.1365462
5170,1,3,52.2466614
5170,2,3,62.4868401
5170,8,3,31.7228694
5170,0,5,6.2955526
5170,1,5,43.5071268
4118,0,6,7.5928328
4118,2,6,1.2812372
4118,0,0,55.4490884
4118,2,0,59.6839864
4118,3,0,32.6609746
4118,4,0,38.992574
4118,6,0,45.6445719
4118,8,0,43.224841
4118,9,0,21.2207239
4118,0,4,17.8500207
4118,2,4,54.6296296
4118,0,3,42.5955447
4118,2,3,54.6979992
4118,6,3,39.9066862
4118,0,5,2.2427337
4181,0,6,60.750409
4181,0,0,49.0455617
4181,1,0,7.6246225
4181,2,0,53.8156961
4181,3,0,29.2444305
4181,4,0,26.2033481
4181,6,0,36.029881
4181,8,0,19.1048437
4181,9,0,21.2207239
4181,0,3,18.9046135
4181,1,3,51.4762755
4181,0,5,34.1818319
6313,0,0,71.2687819
6313,2,0,69.3042857
6313,4,0,25.5459544
6313,5,0,41.1609401
6313,6,0,54.0043616
6313,8,0,58.8704519
6313,9,0,59.8623853
6313,1,4,17.0292573
6313,0,3,12.8630551
6313,1,3,51.4762755
6313,0,5,53.1660451
5408,0,6,71.4000828
5408,0,0,56.656397
5408,1,0,55.4490884
5408,2,0,73.0265619
5408,4,0,32.4663078
5408,6,0,49.6143282
5408,8,0,47.3478734
5408,0,4,26.775031
5408,0,3,12.8630551
5408,1,3,17.0292573
5408,0,5,15.5443322
2254,0,6,25.3087578
2254,1,6,12.6949825
2254,0,0,71.3590844
2254,1,0,74.1356658
2254,2,0,81.0352521
2254,4,0,70.2813361
2254,6,0,70.6180504
2254,8,0,66.3914919
2254,0,4,7.9296955
2254,1,4,31.7228694
2254,0,3,18.1280678
2254,1,3,55.2709127
2254,3,3,15.6886806
2254,4,3,15.912741
2254,8,3,11.6574699
2254,0,5,18.7935787
2254,1,5,50.2663166
6308,0,6,26.775031
6308,1,6,1.5088234
6308,0,0,66.3914919
6308,1,0,69.2172491
6308,2,0,82.251586
6308,4,0,49.0455617
6308,6,0,55.2709127
6308,0,3,18.8110994
6308,1,3,43.5071268
6308,2,3,61.6881259
6308,3,3,8.7187144
6308,4,3,2.9730846
6308,6,3,32.3660798
6308,0,5,2.4494864
6308,1,5,6.4285981
4134,0,6,16.2396627
4134,2,6,11.1520155
4134,0,0,76.2843676
4134,1,0,64.2666767
4134,2,0,79.7807688
4134,4,0,65.9622938
4134,5,0,18.7935787
4134,6,0,73.4109953
4134,7,0,63.973064
4134,0,4,25.3087578
4134,1,4,30.0860456
4134,2,4,6.1929085
4134,0,3,46.8567142
4134,1,3,7.7366255
4134,2,3,49.6513702
4134,4,3,41.0926455
4134,6,3,46.4534231
4134,8,3,33.2472877
1276,0,6,52.2415622
1276,0,0,59.6839864
1276,1,0,56.656397
1276,2,0,60.750409
1276,0,4,16.2430441
1276,0,5,23.8907594
4133,0,6,20.5666554
4133,2,6,0.1466386
4133,0,0,71.6354089
4133,1,0,41.0926455
4133,2,0,71.4000828
4133,4,0,59.6839864
4133,6,0,66.9527897
4133,7,0,49.0455617
4133,8,0,15.6886806
4133,9,0,17.0292573
4133,0,4,52.5521047
4133,4,4,47.6387427
4133,5,4,33.3408586
4133,6,4,27.145045
4133,0,3,56.7366842
4133,2,3,38.9045575
4133,4,3,53.8156961
4133,5,3,43.5071268
4133,6,3,44.476613
4133,0,5,7.9296955
4133,2,5,15.931529
2138,0,6,18.2192293
2138,1,6,3.3730529
2138,0,0,67.711928
2138,1,0,77.0079706
2138,2,0,81.1192722
2138,4,0,58.0840122
2138,6,0,63.973064
2138,0,4,36.6068088
2138,1,4,57.7272051
2138,2,4,62.3996115
2138,4,4,2.9457973
2138,0,5,39.7875296
2138,1,5,15.6886806
4190,0,6,1.2812372
4190,1,6,3.2168404
4190,0,0,54.0043616
4190,1,0,39.4392454
4190,2,0,43.5071268
4190,4,0,29.9996237
4190,6,0,39.9251777
4190,7,0,32.8844711
4190,0,4,6.1601411
4190,0,5,28.1052376
1117,0,6,32.6609746
1117,1,6,33.3408586
1117,2,6,58.0840122
1117,3,6,44.0513989
1117,4,6,17.5985227
1117,6,6,13.5034179
1117,0,0,59.9249812
1117,1,0,62.7898492
1117,2,0,86.1668982
1117,4,0,39.9251777
1117,6,0,51.4762755
1117,9,0,44.0513989
1117,0,5,37.6936381
1117,1,5,33.2472877
1117,2,5,49.6513702
1117,6,5,11.0960605
2134,0,6,23.8907594
2134,1,6,11.7198075
2134,0,0,75.867353
2134,1,0,79.7413145
2134,2,0,88.0318823
2134,3,0,48.0589023
2134,6,0,73.2522683
2134,0,4,36.3578395
2134,1,4,24.8864926
2134,2,4,52.5567137
2134,3,4,13.3188183
2134,4,4,15.931529
2134,6,4,12.8630551
2134,8,4,27.3241113
3351,1,6,87.6993762
3351,0,0,62.3996115
3351,1,0,62.3996115
3351,2,0,79.8081214
3351,4,0,58.8704519
3351,6,0,59.8623853
4196,0,6,3.9788785
4196,0,0,55.4490884
4196,1,0,30.0860456
4196,2,0,69.6924231
4196,3,0,50.2663166
4196,4,0,52.2415622
4196,5,0,43.5071268
4196,6,0,48.972535
4196,8,0,65.3263316
4196,0,3,22.8844711
4196,2,3,30.5890703
4196,4,3,9.2629778
4196,6,3,17.5985227
4196,0,5,16.3662375
5399,0,6,6.1050754
5399,6,6,2.2427337
5399,0,0,72.6119403
5399,1,0,62.4868401
5399,2,0,72.394012
5399,4,0,54.0043616
5399,6,0,71.6671025
5399,8,0,49.0455617
5399,0,4,21.9114832
5399,1,4,12.4194815
5399,0,5,2.5768942
5399,1,5,33.8201786
5164,0,6,7.5928328
5164,0,0,16.2396627
5164,2,0,73.2701208
5164,0,4,7.6246225
5164,2,4,42.2969628
5164,0,3,46.8567142
5164,2,3,61.6881259
5164,0,5,26.775031
5382,0,0,71.6354089
5382,1,0,77.7994669
5382,2,0,82.4643661
5382,4,0,59.9249812
5382,6,0,68.3823818
5382,7,0,67.5703113
5382,8,0,69.7774101
5382,0,3,35.1345873
5382,1,3,56.656397
5382,2,3,64.4512569
5382,6,3,21.9114832
5382,7,3,31.7228694
5382,8,3,42.5955447
5382,9,3,52.7523799
5382,0,6,28.6046774
5382,4,6,19.6543598
5382,6,6,15.6886806
5382,9,6,10.581304
5382,0,5,36.3578395
5382,1,5,17.0292573
5382,2,5,50.2663166
5382,3,5,14.4711178
5382,6,5,17.5985227
6622,0,0,90.4575998
6622,2,0,91.6889238
6622,0,3,92.0809832
6622,2,3,85.1488129
6622,0,5,16.2430441
4115,0,6,82.2034564
4115,2,6,89.3951296
4115,0,2,97.7831958
4115,2,2,98.3377535
4115,0,4,92.1445405
4115,2,4,92.8392664
4115,0,3,94.105562
4115,2,3,95.3102907
4115,0,5,88.6695314
4115,2,5,90.4575998
3185,0,0,98.2854565
3185,2,0,98.5247194
3185,0,2,97.5243811
3185,2,2,98.0546203
3185,0,3,94.6249656
3185,2,3,94.6270116
6289,0,6,89.2906503
6289,1,6,87.0718315
6289,2,6,93.0452675
6289,3,6,87.7770341
6289,4,6,81.8534982
6289,5,6,71.3590844
6289,6,6,86.0109616
6289,7,6,75.8958975
6289,8,6,87.3774785
6289,9,6,88.0989788
6289,0,0,98.4244234
6289,1,0,98.2854565
6289,2,0,98.8147037
6289,3,0,96.7339025
6289,4,0,95.2286363
6289,5,0,81.5104589
6289,6,0,98.2750869
6289,7,0,97.6688314
6289,8,0,98.1183995
6289,9,0,98.1087382
6289,0,2,98.1183995
6289,1,2,98.1087382
6289,2,2,98.4460248
6289,3,2,95.5823293
6289,4,2,94.0399594
6289,5,2,76.7693871
6289,6,2,98.0546203
6289,7,2,97.3774785
6289,8,2,98.0762766
6289,9,2,97.7965436
6289,0,3,96.432707
6289,1,3,96.4856831
6289,2,3,97.1055619
6289,3,3,89.690179
6289,4,3,90.2424513
6289,5,3,41.1609401
6289,6,3,95.8552138
6289,7,3,94.8920622
6289,8,3,94.8920622
6289,9,3,95.6228329
6289,0,5,91.7414317
6289,1,5,89.3970979
6289,2,5,92.9051391
6289,3,5,79.8081214
6289,4,5,83.375844
6289,6,5,89.2735528
6289,7,5,85.6187666
6289,8,5,88.7938441
6289,9,5,88.0695638
2008,0,6,86.039254
2008,1,6,86.9739855
2008,2,6,92.4862529
2008,3,6,81.0090469
2008,4,6,76.8406961
2008,5,6,49.6513702
2008,6,6,81.855593
2008,7,6,80.0793682
2008,8,6,81.5104589
2008,9,6,82.251586
2008,0,2,96.221474
2008,1,2,96.0680883
2008,2,2,97.4823503
2008,3,2,94.8869552
2008,4,2,91.251834
2008,5,2,79.4628516
2008,6,2,95.7618529
2008,7,2,92.6604063
2008,8,2,95.0827713
2008,9,2,96.0379275
2008,0,4,89.5231349
2008,1,4,89.1792071
2008,2,4,94.8920622
2008,3,4,83.878077
2008,4,4,83.348395
2008,5,4,11.4340144
2008,6,4,86.1668982
2008,7,4,80.8641005
2008,8,4,87.2113119
2008,9,4,82.3107244
2008,0,3,93.7527889
2008,1,3,93.8260094
2008,2,3,95.5655931
2008,3,3,89.1600241
2008,4,3,87.4817577
2008,5,3,38.9045575
2008,6,3,93.0638884
2008,7,3,90.934727
2008,8,3,92.4838322
2008,9,3,89.2735528
2008,0,5,88.5133125
2008,1,5,89.6939217
2008,2,5,94.616159
2008,3,5,75.340282
2008,4,5,79.7907966
2008,5,5,2.9154061
2008,6,5,83.878077
2008,7,5,80.9858625
2008,8,5,81.2345291
2008,9,5,83.878077
6274,0,0,98.1917154
6274,1,0,97.8868814
6274,2,0,98.2403771
6274,3,0,95.5823293
6274,4,0,94.0399594
6274,5,0,76.6166542
6274,6,0,98.145576
6274,8,0,97.1775847
6274,9,0,96.6912318
6274,0,2,97.7402617
6274,1,2,97.3640058
6274,2,2,97.9686456
6274,3,2,87.6993762
6274,4,2,93.9473684
6274,5,2,83.2892137
6274,6,2,97.5168711
6274,7,2,93.8108199
6274,8,2,96.2372349
6274,9,2,96.3989373
6274,0,4,90.6949618
6274,1,4,85.8062103
6274,2,4,92.1792751
6274,3,4,60.9799222
6274,4,4,71.6671025
6274,6,4,88.793844
6274,7,4,84.0516274
6274,8,4,76.2843676
6274,9,4,67.1534217
6274,0,3,94.6489662
6274,1,3,94.9975677
6274,2,3,96.0633178
6274,3,3,87.7770341
6274,4,3,87.6984872
6274,6,3,93.2464234
6274,7,3,86.9739855
6274,8,3,90.7704894
6274,9,3,90.5963303
6274,0,5,83.3890161
6274,1,5,80.4126032
6274,2,5,88.2852988
6274,3,5,76.7693871
6274,4,5,58.1195238
6274,6,5,80.4126032
6274,7,5,37.7324111
6274,8,5,82.4443082
6274,9,5,73.4109953
1002,0,6,80.7328826
1002,1,6,78.067557
1002,2,6,89.690179
1002,3,6,76.9213416
1002,4,6,76.6166542
1002,5,6,58.7429854
1002,6,6,76.2843676
1002,7,6,76.2843676
1002,8,6,79.8081214
1002,9,6,74.1935484
1002,0,2,95.9738402
1002,1,2,95.0827713
1002,2,2,96.4414768
1002,3,2,90.4575998
1002,4,2,92.4862529
1002,5,2,81.8534982
1002,6,2,95.6795422
1002,7,2,93.521357
1002,8,2,95.0744473
1002,9,2,93.2108027
1002,0,4,87.2113119
1002,1,4,84.2884307
1002,2,4,90.1850615
1002,3,4,83.4300164
1002,4,4,80.7328826
1002,5,4,54.0043616
1002,6,4,85.4752553
1002,7,4,82.251586
1002,8,4,79.7807688
1002,0,3,93.495874
1002,1,3,91.7108778
1002,2,3,94.2498036
1002,3,3,87.3774785
1002,4,3,88.5960295
1002,5,3,56.656397
1002,6,3,93.0014674
1002,7,3,92.8593873
1002,8,3,91.2629338
1002,9,3,87.6984872
1002,0,5,84.0516274
1002,1,5,82.251586
1002,2,5,87.5056399
1002,3,5,75.1725431
1002,4,5,73.1851907
1002,5,5,33.2472877
1002,6,5,81.8534982
1002,7,5,79.8081214
1002,8,5,78.4161664
1002,9,5,75.1725431
3184,0,0,96.6445326
3184,2,0,98.1892499
3184,0,5,85.8062103
3184,2,5,89.9938688
3179,0,0,96.0739719
3179,2,0,97.7443048
3179,0,2,94.8869552
3179,2,2,97.5168711
3179,0,4,67.1534217
3179,2,4,92.0788066
3179,0,3,91.7514817
3179,3,3,89.7218504
3179,0,5,58.0840122
3179,2,5,90.2424513
6754,0,0,97.3598096
6754,1,0,96.2027386
6754,2,0,96.8581856
6754,3,0,94.7209994
6754,4,0,92.1445405
6754,5,0,78.4065273
6754,6,0,96.5408332
6754,7,0,90.9958615
6754,8,0,95.9738402
6754,9,0,94.0441452
6754,0,2,96.2813957
6754,1,2,95.3636399
6754,2,2,96.3249371
6754,3,2,83.878077
6754,4,2,93.7527889
6754,5,2,69.6924231
6754,6,2,96.0596725
6754,7,2,92.8593873
6754,8,2,93.1305459
6754,9,2,92.8372688
6754,0,3,95.5065881
6754,1,3,92.4862529
6754,2,3,95.8405342
6754,4,3,76.7173434
6754,6,3,95.1514675
6754,7,3,88.5133125
6004,0,6,83.2892137
6004,1,6,77.4193548
6004,2,6,86.9739855
6004,3,6,67.5703113
6004,4,6,67.9544349
6004,5,6,56.7405028
6004,6,6,75.340282
6004,7,6,48.0589023
6004,8,6,69.2172491
6004,0,0,96.3249371
6004,1,0,96.0680883
6004,2,0,97.9610924
6004,4,0,93.6308986
6004,5,0,82.869523
6004,6,0,96.2787373
6004,7,0,95.2774853
6004,8,0,94.0316823
6004,9,0,91.7108778
6004,0,3,93.2108027
6004,1,3,92.2858954
6004,2,3,93.3965459
6004,3,3,83.878077
6004,4,3,86.9739855
6004,5,3,86.6965956
6004,6,3,92.9354446
6004,7,3,85.3410413
6004,8,3,87.6993762
6004,9,3,87.2113119
6004,0,5,88.0751247
6004,1,5,84.2081516
6004,2,5,90.2424513
6004,3,5,10.581304
6004,4,5,86.6370673
6004,5,5,49.0455617
6004,6,5,86.0109616
6004,7,5,71.0587355
6004,8,5,86.8476463
6004,9,5,70.2813361
6141,0,6,55.2985075
6141,1,6,54.6979992
6141,2,6,71.6671025
6141,3,6,46.8567142
6141,4,6,8.8688138
6141,6,6,20.9352787
6141,7,6,36.1619626
6141,8,6,39.9251777
6141,9,6,43.5071268
6141,0,0,96.8735271
6141,1,0,96.8134847
6141,2,0,97.6865672
6141,3,0,95.654289
6141,4,0,92.2256284
6141,5,0,71.3590844
6141,6,0,96.5922225
6141,7,0,94.616159
6141,8,0,96.207802
6141,9,0,96.5951359
6141,0,2,95.7761974
6141,1,2,95.7761974
6141,2,2,96.6552799
6141,3,2,92.5560269
6141,4,2,90.8627157
6141,5,2,56.7366842
6141,6,2,95.3703704
6141,7,2,92.158114
6141,8,2,94.8375696
6141,9,2,95.660165
6141,0,4,79.7413145
6141,1,4,76.9213416
6141,2,4,81.1192722
6141,4,4,68.3823818
6141,6,4,75.867353
6141,7,4,73.1851907
6141,8,4,77.0079706
6141,0,3,91.7707151
6141,1,3,91.2278745
6141,2,3,93.708846
6141,3,3,84.216054
6141,4,3,85.9227307
6141,5,3,29.2444305
6141,6,3,90.9958615
6141,7,3,88.0751247
6141,8,3,91.6480738
6141,9,3,90.2424513
6141,0,5,73.0265619
6141,1,5,69.2172491
6141,2,5,80.2375547
6141,3,5,48.9725355
6141,4,5,50.8083922
6141,6,5,70.2813361
6141,7,5,47.3478734
6141,8,5,67.711928
6141,9,5,65.4207881
